snapshot_date,platform,keyword,occupation_code,industry_code,total_reported,stop_reason,occupation_label_de,occupation_label_en,industry_label_de,industry_label_en
2026-09-03,arbeit.swiss,700,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,622,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,323,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Biotechnologe,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Boutique Director,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Materialwirtschafter,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Bundesrichter,,,0,exhausted,,,,
2026-09-03,arbeit.swiss,Kantonsrichter,,,0,exhausted,,,,
2026-09-03,jobs.ch,Service,,,9403,exhausted,,,,
2026-09-03,jobs.ch,10,,healthcare_social,7852,exhausted,,,,
2026-09-03,jobs.ch,6,,retail_wholesale,5861,exhausted,,,,
2026-09-03,jobs.ch,112,,,4839,exhausted,,,,
2026-09-03,jobs.ch,110,,,3159,exhausted,,,,
2026-09-03,jobs.ch,2,,construction_realestate,3133,exhausted,,,,
2026-09-03,jobs.ch,105,,,3110,exhausted,,,,
2026-09-03,jobs.ch,100,,,3067,exhausted,,,,
2026-09-03,jobs.ch,HR Manager,,,2836,exhausted,,,,
2026-09-03,jobs.ch,Verkäufer,,,2808,exhausted,,,,
2026-09-03,jobs.ch,Pflegefachfrau,,,2715,exhausted,,,,
2026-09-03,jobs.ch,HR Business Partner,,,2703,exhausted,,,,
2026-09-03,jobs.ch,HR Generalist,,,2588,exhausted,,,,
2026-09-03,jobs.ch,Personalfachmann,,,2583,exhausted,,,,
2026-09-03,jobs.ch,12,,manufacturing_diverse,2395,exhausted,,,,
2026-09-03,jobs.ch,Sales Manager,,,2284,exhausted,,,,
2026-09-03,jobs.ch,Projektleiter,,,2267,exhausted,,,,
2026-09-03,jobs.ch,16,,public_admin,2213,exhausted,,,,
2026-09-03,jobs.ch,Account Manager,,,2192,exhausted,,,,
2026-09-03,jobs.ch,Verkaufsberater,,,2150,exhausted,,,,
2026-09-03,jobs.ch,Distribution Manager,,,2019,exhausted,,,,
2026-09-03,jobs.ch,111,,,2013,exhausted,,,,
2026-09-03,jobs.ch,Sales Consultant,,,2011,exhausted,,,,
2026-09-03,jobs.ch,Sales Advisor,,,1996,exhausted,,,,
2026-09-03,jobs.ch,Account Executive,,,1995,exhausted,,,,
2026-09-03,jobs.ch,Kaufmännische Mitarbeiterin,,,1981,exhausted,,,,
2026-09-03,jobs.ch,Kaufmännischer Mitarbeiter,,,1981,exhausted,,,,
2026-09-03,jobs.ch,109,,,1852,exhausted,,,,
2026-09-03,jobs.ch,IT-Support,,,1833,exhausted,,,,
2026-09-03,jobs.ch,106,,,1657,exhausted,,,,
2026-09-03,jobs.ch,Kaufmann,,,1641,exhausted,,,,
2026-09-03,jobs.ch,114,,,1620,exhausted,,,,
2026-09-03,jobs.ch,Detailhandelsfachfrau,,,1590,exhausted,,,,
2026-09-03,jobs.ch,Engineering Manager,,,1568,exhausted,,,,
2026-09-03,jobs.ch,Kaufmännischer Angestellter,,,1568,exhausted,,,,
2026-09-03,jobs.ch,102,,,1519,exhausted,,,,
2026-09-03,jobs.ch,101,,,1518,exhausted,,,,
2026-09-03,jobs.ch,108,,,1483,exhausted,,,,
2026-09-03,jobs.ch,9,,hospitality,1406,exhausted,,,,
2026-09-03,jobs.ch,FaGe,,,1392,exhausted,,,,
2026-09-03,jobs.ch,Advisor,,,1317,exhausted,,,,
2026-09-03,jobs.ch,Geschäftsführer,,,1317,exhausted,,,,
2026-09-03,jobs.ch,22,,machinery,1313,exhausted,,,,
2026-09-03,jobs.ch,Assistentin,,,1306,exhausted,,,,
2026-09-03,jobs.ch,113,,,1278,exhausted,,,,
2026-09-03,jobs.ch,Geschäftsleiter,,,1253,exhausted,,,,
2026-09-03,jobs.ch,Verbandssekretär,,,1250,exhausted,,,,
2026-09-03,jobs.ch,Elektroinstallateur,,,1239,exhausted,,,,
2026-09-03,jobs.ch,Elektromonteur,,,1229,exhausted,,,,
2026-09-03,jobs.ch,Head of HR,,,1182,exhausted,,,,
2026-09-03,jobs.ch,13,,ict_telecom,1162,exhausted,,,,
2026-09-03,jobs.ch,Mechaniker,,,1157,exhausted,,,,
2026-09-03,jobs.ch,7,,services_diverse,1143,exhausted,,,,
2026-09-03,jobs.ch,HR Director,,,1140,exhausted,,,,
2026-09-03,jobs.ch,18,,transport_logistics,1137,exhausted,,,,
2026-09-03,jobs.ch,Sachbearbeiter,,,1119,exhausted,,,,
2026-09-03,jobs.ch,Arzt,,,1115,exhausted,,,,
2026-09-03,jobs.ch,Reinigung,,,1112,exhausted,,,,
2026-09-03,jobs.ch,Betriebsmechaniker,,,1108,exhausted,,,,
2026-09-03,jobs.ch,Industriemechaniker,,,1106,exhausted,,,,
2026-09-03,jobs.ch,Fertigungsmechaniker,,,1106,exhausted,,,,
2026-09-03,jobs.ch,Talent Acquisition Manager,,,1091,exhausted,,,,
2026-09-03,jobs.ch,Recruiter,,,1088,exhausted,,,,
2026-09-03,jobs.ch,Anwendungstechniker,,,1062,exhausted,,,,
2026-09-03,jobs.ch,Köchin,,,1062,exhausted,,,,
2026-09-03,jobs.ch,Application Engineer,,,1058,exhausted,,,,
2026-09-03,jobs.ch,Talent Acquisition Specialist,,,1053,exhausted,,,,
2026-09-03,jobs.ch,Koch,,,1049,exhausted,,,,
2026-09-03,jobs.ch,Technischer Leiter,,,1044,exhausted,,,,
2026-09-03,jobs.ch,Commis de Cuisine,,,1040,exhausted,,,,
2026-09-03,jobs.ch,Facharzt,,,1031,exhausted,,,,
2026-09-03,jobs.ch,Fachfrau Betreuung,,,1015,exhausted,,,,
2026-09-03,jobs.ch,Application Manager,,,1014,exhausted,,,,
2026-09-03,jobs.ch,Hausarzt,,,1006,exhausted,,,,
2026-09-03,jobs.ch,Einkauf,,,963,exhausted,,,,
2026-09-03,jobs.ch,20,,insurance,957,exhausted,,,,
2026-09-03,jobs.ch,Fachfrau Gesundheit EFZ,,,941,exhausted,,,,
2026-09-03,jobs.ch,Berufsbildner,,,911,exhausted,,,,
2026-09-03,jobs.ch,Software Engineer,,,881,exhausted,,,,
2026-09-03,jobs.ch,Systems Engineer,,,844,exhausted,,,,
2026-09-03,jobs.ch,Support Engineer,,,797,exhausted,,,,
2026-09-03,jobs.ch,4,,education,779,exhausted,,,,
2026-09-03,jobs.ch,103,,,761,exhausted,,,,
2026-09-03,jobs.ch,Aussendienst,,,759,exhausted,,,,
2026-09-03,jobs.ch,11,,crafts_trades,755,exhausted,,,,
2026-09-03,jobs.ch,Data Engineer,,,748,exhausted,,,,
2026-09-03,jobs.ch,1,,banking_financial,739,exhausted,,,,
2026-09-03,jobs.ch,23,,medical_technology,737,exhausted,,,,
2026-09-03,jobs.ch,HR-Berater,,,727,exhausted,,,,
2026-09-03,jobs.ch,Polymechaniker,,,726,exhausted,,,,
2026-09-03,jobs.ch,Spitex Pflege,,,717,exhausted,,,,
2026-09-03,jobs.ch,Feinmechaniker,,,711,exhausted,,,,
2026-09-03,jobs.ch,Personalberater,,,686,exhausted,,,,
2026-09-03,jobs.ch,Personalvermittler,,,685,exhausted,,,,
2026-09-03,jobs.ch,Ressortleiter,,,681,exhausted,,,,
2026-09-03,jobs.ch,Communications Manager,,,670,exhausted,,,,
2026-09-03,jobs.ch,19,,legal_business_advisory,665,exhausted,,,,
2026-09-03,jobs.ch,Servicetechniker,,,648,exhausted,,,,
2026-09-03,jobs.ch,Bauleiter,,,639,exhausted,,,,
2026-09-03,jobs.ch,Empfang,,,624,exhausted,,,,
2026-09-03,jobs.ch,Marketing Manager,,,613,exhausted,,,,
2026-09-03,jobs.ch,Software Architect,,,609,exhausted,,,,
2026-09-03,jobs.ch,Kundenberater,,,597,exhausted,,,,
2026-09-03,jobs.ch,Automatiker,,,594,exhausted,,,,
2026-09-03,jobs.ch,Materialwirtschafter,,,592,exhausted,,,,
2026-09-03,jobs.ch,Software Developer,,,591,exhausted,,,,
2026-09-03,jobs.ch,Zimmermann,,,590,exhausted,,,,
2026-09-03,jobs.ch,Innovation Manager,,,588,exhausted,,,,
2026-09-03,jobs.ch,8,,energy_utilities,588,exhausted,,,,
2026-09-03,jobs.ch,Quality Manager,,,587,exhausted,,,,
2026-09-03,jobs.ch,21,,consumer_luxury,558,exhausted,,,,
2026-09-03,jobs.ch,Boutique Manager,,,544,exhausted,,,,
2026-09-03,jobs.ch,Applikationsingenieur,,,537,exhausted,,,,
2026-09-03,jobs.ch,Applikationstechniker,,,536,exhausted,,,,
2026-09-03,jobs.ch,5,,life_sciences,528,exhausted,,,,
2026-09-03,jobs.ch,Automechatroniker,,,521,exhausted,,,,
2026-09-03,jobs.ch,Automechaniker,,,521,exhausted,,,,
2026-09-03,jobs.ch,Boutique Director,,,519,exhausted,,,,
2026-09-03,jobs.ch,Ausbildner,,,511,exhausted,,,,
2026-09-03,jobs.ch,Data Consultant,,,509,exhausted,,,,
2026-09-03,jobs.ch,Mechatroniker,,,498,exhausted,,,,
2026-09-03,jobs.ch,Business Consultant,,,481,exhausted,,,,
2026-09-03,jobs.ch,Engagement Manager,,,473,exhausted,,,,
2026-09-03,jobs.ch,Jurist,,,472,exhausted,,,,
2026-09-03,jobs.ch,Audit Manager,,,470,exhausted,,,,
2026-09-03,jobs.ch,Fleischer,,,470,exhausted,,,,
2026-09-03,jobs.ch,Cloud Engineer,,,465,exhausted,,,,
2026-09-03,jobs.ch,Compliance Manager,,,460,exhausted,,,,
2026-09-03,jobs.ch,Security Engineer,,,458,exhausted,,,,
2026-09-03,jobs.ch,Senior Consultant,,,436,exhausted,,,,
2026-09-03,jobs.ch,IT Consultant,,,435,exhausted,,,,
2026-09-03,jobs.ch,Chauffeur,,,422,exhausted,,,,
2026-09-03,jobs.ch,Schreiner,,,422,exhausted,,,,
2026-09-03,jobs.ch,Logistiker EFZ,,,402,exhausted,,,,
2026-09-03,jobs.ch,104,,,399,exhausted,,,,
2026-09-03,jobs.ch,Bundesrichter,,,397,exhausted,,,,
2026-09-03,jobs.ch,Kantonsrichter,,,397,exhausted,,,,
2026-09-03,jobs.ch,Bildungsverantwortlicher,,,397,exhausted,,,,
2026-09-03,jobs.ch,Amtsrichter,,,397,exhausted,,,,
2026-09-03,jobs.ch,Change Manager,,,395,exhausted,,,,
2026-09-03,jobs.ch,Risk Manager,,,394,exhausted,,,,
2026-09-03,jobs.ch,Management Consultant,,,394,exhausted,,,,
2026-09-03,jobs.ch,Portfolio Manager,,,386,exhausted,,,,
2026-09-03,jobs.ch,Informatiker EFZ,,,385,exhausted,,,,
2026-09-03,jobs.ch,Wissenschaftlicher Mitarbeiter,,,384,exhausted,,,,
2026-09-03,jobs.ch,FaBe,,,383,exhausted,,,,
2026-09-03,jobs.ch,Maurer,,,375,exhausted,,,,
2026-09-03,jobs.ch,Transformation Manager,,,370,exhausted,,,,
2026-09-03,jobs.ch,Metzger,,,368,exhausted,,,,
2026-09-03,jobs.ch,Relationship Manager,,,362,exhausted,,,,
2026-09-03,jobs.ch,Fleischfachmann,,,361,exhausted,,,,
2026-09-03,jobs.ch,Wissenschaftlicher Assistent,,,350,exhausted,,,,
2026-09-03,jobs.ch,Chef de Partie,,,347,exhausted,,,,
2026-09-03,jobs.ch,Architekt,,,343,exhausted,,,,
2026-09-03,jobs.ch,Chirurg,,,342,exhausted,,,,
2026-09-03,jobs.ch,Personalassistent,,,336,exhausted,,,,
2026-09-03,jobs.ch,Pharmazeut,,,335,exhausted,,,,
2026-09-03,jobs.ch,PhD Student,,,334,exhausted,,,,
2026-09-03,jobs.ch,Doktorand,,,334,exhausted,,,,
2026-09-03,jobs.ch,17,,tourism_leisure,330,exhausted,,,,
2026-09-03,jobs.ch,Ausbildungsleiter,,,325,exhausted,,,,
2026-09-03,jobs.ch,Automation Engineer,,,319,exhausted,,,,
2026-09-03,jobs.ch,Reception,,,317,exhausted,,,,
2026-09-03,jobs.ch,Servicemitarbeiter,,,312,exhausted,,,,
